Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,kraken
2023-12-09 00:00:00 UTC,57.1428571428571,0.00632229610704586,0.00720547181663188,1.79986661930091,,0.234430885923708,0.0127438028778486,0.000331711124144253
2023-12-10 00:00:00 UTC,57.1428571428571,0.00273793759267547,0.0083034347399935,1.47163608212504,,0.259370000037682,0.013911934195307,0.00022898066709517
2023-12-11 00:00:00 UTC,57.1428571428571,0.00478122472058058,0.0128878920199314,1.92895354017688,,0.60313552345264,0.0181216722951101,0.00355122005279097
2023-12-12 00:00:00 UTC,57.1428571428571,0.00336334565644053,0.00969731708876544,2.74878873666508,,0.412950623975663,0.0121106722464071,0.000551563270017746
2023-12-13 00:00:00 UTC,57.1428571428571,0.00446304880092817,0.00970599445594087,1.52852616755874,,0.466572248135635,0.0149345031306962,0.000400544287896975
2023-12-14 00:00:00 UTC,57.1428571428571,0.00447645752327521,0.0106395537186964,1.63150584008881,,0.522037850639388,0.0125325167287798,0.000469201615958599
2023-12-15 00:00:00 UTC,57.1428571428571,0.00326062954411429,0.0101967978009669,1.43920094749796,,0.468406966994873,0.0420227359996599,0.000315270414319419
2023-12-16 00:00:00 UTC,57.1428571428571,0.00312950917821478,0.00944633743897765,1.67513508280196,,0.630159874435087,0.0138094910913464,0.000314214469791674
2023-12-17 00:00:00 UTC,57.1428571428571,0.0030035689768466,0.0110831332825667,1.95689397833818,,0.545847287214577,0.0175359864934224,0.00035017892543346
2023-12-18 00:00:00 UTC,,0.00370640667488821,0.0107087054203305,2.33690101459757,,0.416408670585082,0.0101847238547288,0.000536669563666143
2023-12-19 00:00:00 UTC,57.1428571428571,0.0041760877075037,0.00835464678830724,1.42973567947971,,0.357184310082323,0.0122210562400302,0.000397490682252321
2023-12-20 00:00:00 UTC,57.1428571428571,0.00432407976215903,0.0099525543708813,0.958113995432478,,0.355129689660078,0.0150995639296286,0.000309078621747729
2023-12-21 00:00:00 UTC,57.1428571428571,0.00350336609111864,0.0106507622623408,1.01878903435759,,0.325092655878456,0.0120596843582051,0.00031328769279901
2023-12-22 00:00:00 UTC,57.1428571428571,0.00399945001271021,0.0103389618076437,1.28468058694698,,0.235732864232595,0.0120405984220676,0.000230628506451095
2023-12-23 00:00:00 UTC,57.1428571428571,0.00294099385567033,0.00665654045156929,1.07888165180832,,0.249586154305889,0.00917517468711293,0.000236776973079106
2023-12-24 00:00:00 UTC,57.1428571428571,0.00281684870490705,0.0104674225081678,0.821426398098895,,0.274619815768396,0.0148675642286674,0.000229152996244744
2023-12-25 00:00:00 UTC,57.1428571428571,0.00327311440684736,0.011544839887387,0.937859852307986,,0.277163706649831,0.0320478136596858,0.00037656994016052
2023-12-26 00:00:00 UTC,57.1428571428571,0.00389770067845626,0.0120779556771618,1.48082214391407,,0.425702340428976,0.0108939613629536,0.00077874057714378
2023-12-27 00:00:00 UTC,57.1428571428571,0.00427860152536324,0.0112667719712319,0.759938180500263,,0.541650265280612,0.00995074839635651,0.000364222615256891
2023-12-28 00:00:00 UTC,57.1428571428571,0.00470080449753287,0.0131863957490944,0.971567120596872,,0.334544440991092,0.0090179622017997,0.000481774210155136
2023-12-29 00:00:00 UTC,57.1428571428571,0.00403708714268827,0.0121421835777582,1.31328032773725,,0.482412259456385,0.0129617535642008,0.000409273623960009
2023-12-30 00:00:00 UTC,57.1428571428571,0.00333303656936953,0.0105174106191883,1.37696191981029,,0.544394234602905,0.00781093973455512,0.000249786027655216
2023-12-31 00:00:00 UTC,57.1428571428571,0.00359774360241852,0.00907410647384144,0.782858529005654,,0.400579998608463,0.0136678598466849,0.000251930832362166
2024-01-01 00:00:00 UTC,57.1428571428571,0.00361960607509817,0.0144070328806256,0.673920209910084,,0.33966893983244,0.00987836888520804,0.000248799053705228
2024-01-02 00:00:00 UTC,57.1428571428571,0.00680340477369418,0.0139464750093875,0.448119754647776,,0.161634173121443,0.0157328256293647,0.000677698503273907
2024-01-03 00:00:00 UTC,57.1428571428571,0.00801445595554979,0.0189453848797559,0.728336001036125,,0.320017773942631,0.0396924383537495,0.00288862859781209
2024-01-04 00:00:00 UTC,57.1428571428571,0.00498938926967856,0.0119791232226656,0.810386177844153,,0.296201568020922,0.0223666509001401,0.000447279184116045
2024-01-05 00:00:00 UTC,57.1428571428571,0.00516864732213602,0.0106638062118522,0.734038972631906,,0.245377595377922,0.0169906001371231,0.00130154687741407
2024-01-06 00:00:00 UTC,57.1428571428571,0.00301198431102562,0.00650910855332676,0.57253502500259,,0.249972892344996,0.0103626849780834,0.000370563756723006
2024-01-07 00:00:00 UTC,57.1428571428571,0.00488747948535811,0.00719883626819406,0.256018514148734,,0.237844085475233,0.0133559213770523,0.000455492260087592
2024-01-08 00:00:00 UTC,57.1428571428571,0.0058345324936363,0.0140014704487076,0.666783102457374,,0.258361649906419,0.0185753296736016,0.00533714456529483
2024-01-09 00:00:00 UTC,,0.00712898923448701,0.0200600205636679,1.04891757465276,,0.314452630555209,0.0266153839726883,0.00169677639372717
2024-01-10 00:00:00 UTC,,0.00779330263353534,0.0240132093902723,0.766187892731157,,0.429393789657324,0.0213547164786397,0.00246884928446278
2024-01-11 00:00:00 UTC,,0.00749873019188408,0.0224065246813388,0.862943025888533,,0.401736316236768,0.0247768081385181,0.00104072104335707
2024-01-12 00:00:00 UTC,,0.00497498465531307,0.0218670441828762,0.807215393852693,,0.651324943342062,0.0244674275612031,0.00155702818111156
2024-01-13 00:00:00 UTC,,0.00379994706018588,0.0159716652016651,0.445021011578274,,0.563494896835237,0.0178975925205195,0.000594153463966817
2024-01-14 00:00:00 UTC,,0.00428383265440406,0.0152036953379034,0.534099993481846,,0.424009672828354,0.0159881267244106,0.000659287730229858
2024-01-15 00:00:00 UTC,,0.00626677364688738,0.015144485310921,0.930276911948073,,0.641075106487482,0.00974936144452039,0.000682593411442191
2024-01-16 00:00:00 UTC,,0.00519878064785642,0.0147241640824605,0.696978279818558,0.00603880505986899,0.445158015575951,0.0122721605947576,0.00046408844110044
2024-01-17 00:00:00 UTC,,0.00515892093709413,0.0124527569238281,0.656122507994244,0.00494339917117734,0.54239760407222,0.0201350938414014,0.000402136714130296
2024-01-18 00:00:00 UTC,,0.00475589261732471,0.0106952478418727,0.560248884964274,0.00488817230195543,0.337733686848361,0.0138959045673486,0.000699645624758007
2024-01-19 00:00:00 UTC,,0.00541373117750546,0.0127374425839185,1.21172410520861,,0.355119138633898,0.0207421995468882,0.000771286738410264
2024-01-20 00:00:00 UTC,,0.00765742768715771,0.0100758529741015,0.8800821418976,,0.356825418802913,0.0138969127267682,0.00755004088852398
2024-01-21 00:00:00 UTC,,0.00661148436623049,0.00994871306587154,0.670985710624357,,0.342986017199348,0.0137442809049971,0.00033643845424723
2024-01-22 00:00:00 UTC,,0.00786603489168483,0.0153527176193305,0.88232445259629,0.00766626210764952,0.315980358342708,0.0134311121424205,0.000420781922410364
2024-01-23 00:00:00 UTC,,0.00612131398524884,0.0128779477233032,0.811735331873425,0.00551112733276971,0.254070622567269,0.0125260158055845,0.000292852939373431
2024-01-24 00:00:00 UTC,57.1428571428571,0.00511873869452578,0.0108428102596259,1.14413923622469,0.00427432981052977,0.245175477773304,0.0103217222742519,0.000406520652450291
2024-01-25 00:00:00 UTC,57.1428571428571,0.00447255228332887,0.00474048035954415,0.555813535427627,0.00496823557499324,0.305064374165388,0.00909795110573773,0.000250360105517336
2024-01-26 00:00:00 UTC,57.1428571428571,0.00521324916330106,0.00665331545139322,0.648615194177549,0.00587571382810512,0.41965361428882,0.0127354608753084,0.000308789275882025
2024-01-27 00:00:00 UTC,57.1428571428571,0.00495579940990434,0.00698014226898653,0.312103474073552,0.00318190704375526,0.283818732074192,0.00847743232217397,0.00023906077963676
2024-01-28 00:00:00 UTC,57.1428571428571,0.00488941534503753,0.00542931523636432,0.647750488708131,0.00515678023242838,0.290226734954165,0.0159378079574048,0.000236715670512729
2024-01-29 00:00:00 UTC,57.1428571428571,0.00505589333891827,0.00623096519990857,0.489540063015851,0.00504252259670273,0.255758220838359,0.0103038224169567,0.000261930970405887
2024-01-30 00:00:00 UTC,57.1428571428571,0.00417099592690484,0.00595022526056093,0.502834254937013,0.00447664172873477,0.256292617741667,0.0114251684977167,0.00027203070237632
2024-01-31 00:00:00 UTC,57.1428571428571,0.00459589548386695,0.00594117359307983,0.511209813072208,0.00637313033734665,0.285443696121462,0.0125191847250876,0.000233090689641445
2024-02-01 00:00:00 UTC,57.1428571428571,0.00463488677939981,0.00769333618894844,0.727481800971315,0.00522811760456961,0.287724806149896,0.0128632556243383,0.00024875298379536
2024-02-02 00:00:00 UTC,57.1428571428571,0.00419835486910443,0.00499573514888025,0.384709987968905,0.00401906780242581,0.321161547375465,0.0122831462289531,0.000246364071001353
2024-02-03 00:00:00 UTC,57.1428571428571,0.00421048172184736,0.00412463839785841,0.583463318014736,0.00324794932267187,0.30562995908263,0.00814608832157294,0.000232041965054516
2024-02-04 00:00:00 UTC,57.1428571428571,0.00337450167085674,0.00438824505181772,0.558846368074467,0.00305622517686538,0.256673112143122,0.013325697625347,0.000233244786179549
2024-02-05 00:00:00 UTC,57.1428571428571,0.00462750919894375,0.00540383919502839,0.64082939349979,0.00454101943982114,0.257273118566754,0.0114235206588991,0.000244544016883751
2024-02-06 00:00:00 UTC,57.1428571428571,0.00376438778979328,0.00502437508110023,0.666565773788745,0.00297033062316462,0.276357647875412,0.0117441521160272,0.000351219383942779
2024-02-07 00:00:00 UTC,57.1428571428571,0.00329209182767629,0.00619512187434869,0.721007517941988,0.00311600449402551,0.243485742284435,0.0101797304592719,0.00023120934761304
2024-02-08 00:00:00 UTC,57.1428571428571,0.00400805255336687,0.00615993040862515,0.566576583559639,0.00287952041066408,0.21683187954371,0.0191152193194066,0.000450004731405547
2024-02-09 00:00:00 UTC,57.1428571428571,0.00427034741132086,0.00927869098948985,1.9230686636101,0.00542779793804121,0.252453196342157,0.0195960956281838,0.000483473801783047
2024-02-10 00:00:00 UTC,57.1428571428571,0.00429209035335187,0.0065104903467565,1.97229453196555,0.0030838590962503,0.307721062373135,0.0117801029645263,0.000232858253109146
2024-02-11 00:00:00 UTC,57.1428571428571,0.00438272239479195,0.00647732066246496,1.45089891104515,0.00396843784097542,0.276625224757931,0.0228169844214188,0.000207679659887043
2024-02-12 00:00:00 UTC,57.1428571428571,0.00407165680589513,0.00857480786716442,0.906161925455241,0.00382478644495646,0.216731757340278,0.0165571804494595,0.000434187295586783
2024-02-13 00:00:00 UTC,57.1428571428571,0.00356299669078377,0.00904807707808997,0.7745749972517,0.00369316530958065,0.303730762956024,0.0173858113170132,0.000811447653182602
2024-02-14 00:00:00 UTC,57.1428571428571,0.00364871376432599,0.00860868959914383,1.44720165874648,0.00380261579296983,0.211797610716177,0.0173860004678351,0.000389209031884474
2024-02-15 00:00:00 UTC,57.1428571428571,0.00631840008289132,0.00785061381489854,1.14520859074171,0.0036801192811318,0.182977906647387,0.0190447198943216,0.000374353348150425
2024-02-16 00:00:00 UTC,57.1428571428571,0.00456795364976492,0.00826611278309848,1.26989175545137,0.00343658843006852,0.181411221899133,0.0149399716957158,0.000242177118377973
2024-02-17 00:00:00 UTC,57.1428571428571,0.00339540425796561,0.00957833061494513,0.747916665720822,0.00426453830424775,0.267602854312701,0.014841151920565,0.000211731444462858
2024-02-18 00:00:00 UTC,57.1428571428571,0.00311933828740799,0.0113049285457227,0.782928018270722,0.00358831835259214,0.21366824165897,0.0162671403826823,0.000201950319182053
2024-02-19 00:00:00 UTC,57.1428571428571,0.00356736983945107,0.00910607461759362,0.836179765503395,0.00227591834413057,0.219411234188082,0.0139774333584013,0.000221768120775587
2024-02-20 00:00:00 UTC,57.1428571428571,0.00525243631258389,0.0106545736890916,0.756700397499107,0.00377934674042523,0.204577529899626,0.0169338216485115,0.00038705977098212
2024-02-21 00:00:00 UTC,57.1428571428571,0.00369413099087495,0.00868331863778008,0.910316586361333,0.00345848178823366,0.238479476793671,0.0317233839488772,0.000208486160177018
